Year,Month,Day,Location,Count_males,Count_females,Total,Weekly_average_prep_(inch),Weekly_average_temp_(F),Weekly_average_RH,Weekly_avg_wind_speed_(mph),Weekly_avg_soil_temp_(F),Region,Location_original
2012,5,4,Corning-3-Untreated,0,0,0,0,63.01,58.86,5.77,62.34,SV,East Corning-Untreated
2012,5,4,Corning-4-Treated,15,17,32,0,63.01,58.86,5.77,62.34,SV,Fig Lane and Houghton-Treated
2012,5,4,Orland-1-Untreated,4,5,9,0,62.69,64.29,4.19,66.39,SV,Glenn County Fairgrounds-Untreated
2012,5,4,Orland-5-Untreated,3,5,8,0,62.69,64.29,4.19,66.39,SV,North East Orland-Untreated
2012,5,4,Corning-5-Treated,1,2,3,0,63.01,58.86,5.77,62.34,SV,Northbound I-5 Rest Area-Treated
2012,5,4,Orland-6-Untreated,1,1,2,0,62.69,64.29,4.19,66.39,SV,Road 200 and Road C-Untreated
2012,5,4,Corning-7-Untreated,0,0,0,0,63.01,58.86,5.77,62.34,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,5,4,Orland-12-Untreated,1,0,1,0,62.69,64.29,4.19,66.39,SV,South East Orland-Untreated
2012,5,4,Corning-8-Treated,0,0,0,0,63.01,58.86,5.77,62.34,SV,Viola and Orchard Ave.-Treated
2012,5,11,Corning-1-Treated,2,4,6,0,68.67,40.43,7.47,63.16,SV,Barham and Samson-Treated
2012,5,11,Corning-2-Treated,0,1,1,0,68.67,40.43,7.47,63.16,SV,Dora and Marguerite-Treated
2012,5,11,Corning-3-Untreated,1,0,1,0,68.67,40.43,7.47,63.16,SV,East Corning-Untreated
2012,5,11,Corning-4-Treated,25,26,51,0,68.67,40.43,7.47,63.16,SV,Fig Lane and Houghton-Treated
2012,5,11,Orland-1-Untreated,3,2,5,0,67.84,40.86,5.09,67.66,SV,Glenn County Fairgrounds-Untreated
2012,5,11,Orland-5-Untreated,0,0,0,0,67.84,40.86,5.09,67.66,SV,North East Orland-Untreated
2012,5,11,Corning-5-Treated,2,0,2,0,68.67,40.43,7.47,63.16,SV,Northbound I-5 Rest Area-Treated
2012,5,11,Orland-6-Untreated,1,2,3,0,67.84,40.86,5.09,67.66,SV,Road 200 and Road C-Untreated
2012,5,11,Corning-7-Untreated,0,0,0,0,68.67,40.43,7.47,63.16,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,5,11,Orland-12-Untreated,0,0,0,0,67.84,40.86,5.09,67.66,SV,South East Orland-Untreated
2012,5,11,Corning-8-Treated,0,0,0,0,68.67,40.43,7.47,63.16,SV,Viola and Orchard Ave.-Treated
2012,5,19,Corning-1-Treated,2,1,3,0,67.89,57.29,4.7,65.9,SV,Barham and Samson-Treated
2012,5,19,Corning-2-Treated,0,0,0,0,67.89,57.29,4.7,65.9,SV,Dora and Marguerite-Treated
2012,5,19,Corning-3-Untreated,0,0,0,0,67.89,57.29,4.7,65.9,SV,East Corning-Untreated
2012,5,19,Corning-4-Treated,3,0,3,0,67.89,57.29,4.7,65.9,SV,Fig Lane and Houghton-Treated
2012,5,19,Orland-1-Untreated,4,6,10,0,65.4,65.86,3.06,70.66,SV,Glenn County Fairgrounds-Untreated
2012,5,19,Orland-5-Untreated,0,0,0,0,65.4,65.86,3.06,70.66,SV,North East Orland-Untreated
2012,5,19,Corning-5-Treated,0,0,0,0,67.89,57.29,4.7,65.9,SV,Northbound I-5 Rest Area-Treated
2012,5,19,Orland-6-Untreated,0,0,0,0,65.4,65.86,3.06,70.66,SV,Road 200 and Road C-Untreated
2012,5,19,Corning-7-Untreated,0,0,0,0,67.89,57.29,4.7,65.9,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,5,19,Orland-12-Untreated,0,0,0,0,65.4,65.86,3.06,70.66,SV,South East Orland-Untreated
2012,5,19,Corning-8-Treated,0,0,0,0,67.89,57.29,4.7,65.9,SV,Viola and Orchard Ave.-Treated
2012,5,25,Corning-1-Treated,1,2,3,0,67.03,49.71,7.24,65.87,SV,Barham and Samson-Treated
2012,5,25,Corning-2-Treated,0,0,0,0,67.03,49.71,7.24,65.87,SV,Dora and Marguerite-Treated
2012,5,25,Corning-3-Untreated,0,0,0,0,67.03,49.71,7.24,65.87,SV,East Corning-Untreated
2012,5,25,Corning-4-Treated,1,2,3,0,67.03,49.71,7.24,65.87,SV,Fig Lane and Houghton-Treated
2012,5,25,Orland-1-Untreated,3,1,4,0,66.9,51.86,4.94,72.89,SV,Glenn County Fairgrounds-Untreated
2012,5,25,Orland-5-Untreated,0,0,0,0,66.9,51.86,4.94,72.89,SV,North East Orland-Untreated
2012,5,25,Corning-5-Treated,0,0,0,0,67.03,49.71,7.24,65.87,SV,Northbound I-5 Rest Area-Treated
2012,5,25,Orland-6-Untreated,0,0,0,0,66.9,51.86,4.94,72.89,SV,Road 200 and Road C-Untreated
2012,5,25,Corning-7-Untreated,0,0,0,0,67.03,49.71,7.24,65.87,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,5,25,Orland-12-Untreated,0,0,0,0,66.9,51.86,4.94,72.89,SV,South East Orland-Untreated
2012,5,25,Corning-8-Treated,0,0,0,0,67.03,49.71,7.24,65.87,SV,Viola and Orchard Ave.-Treated
2012,6,1,Corning-1-Treated,2,1,3,0,69.14,58.43,4.7,65.71,SV,Barham and Samson-Treated
2012,6,1,Corning-2-Treated,0,0,0,0,69.14,58.43,4.7,65.71,SV,Dora and Marguerite-Treated
2012,6,1,Corning-3-Untreated,0,0,0,0,69.14,58.43,4.7,65.71,SV,East Corning-Untreated
2012,6,1,Corning-4-Treated,0,0,0,0,69.14,58.43,4.7,65.71,SV,Fig Lane and Houghton-Treated
2012,6,1,Orland-1-Untreated,6,2,8,0,66.81,67.57,2.73,73.94,SV,Glenn County Fairgrounds-Untreated
2012,6,1,Orland-5-Untreated,0,0,0,0,66.81,67.57,2.73,73.94,SV,North East Orland-Untreated
2012,6,1,Corning-5-Treated,0,1,1,0,69.14,58.43,4.7,65.71,SV,Northbound I-5 Rest Area-Treated
2012,6,1,Orland-6-Untreated,0,0,0,0,66.81,67.57,2.73,73.94,SV,Road 200 and Road C-Untreated
2012,6,1,Corning-7-Untreated,0,0,0,0,69.14,58.43,4.7,65.71,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,6,1,Orland-12-Untreated,0,0,0,0,66.81,67.57,2.73,73.94,SV,South East Orland-Untreated
2012,6,1,Corning-8-Treated,0,0,0,0,69.14,58.43,4.7,65.71,SV,Viola and Orchard Ave.-Treated
2012,6,8,Corning-1-Treated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Barham and Samson-Treated
2012,6,8,Corning-2-Treated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Dora and Marguerite-Treated
2012,6,8,Corning-3-Untreated,1,0,1,0.02,67.96,53.57,7.09,67.79,SV,East Corning-Untreated
2012,6,8,Corning-4-Treated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Fig Lane and Houghton-Treated
2012,6,8,Orland-1-Untreated,2,2,4,0.02,67.06,57.14,4.51,74.5,SV,Glenn County Fairgrounds-Untreated
2012,6,8,Orland-5-Untreated,1,0,1,0.02,67.06,57.14,4.51,74.5,SV,North East Orland-Untreated
2012,6,8,Corning-5-Treated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Northbound I-5 Rest Area-Treated
2012,6,8,Orland-6-Untreated,1,0,1,0.02,67.06,57.14,4.51,74.5,SV,Road 200 and Road C-Untreated
2012,6,8,Corning-7-Untreated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,6,8,Orland-12-Untreated,0,0,0,0.02,67.06,57.14,4.51,74.5,SV,South East Orland-Untreated
2012,6,8,Corning-8-Treated,0,0,0,0.02,67.96,53.57,7.09,67.79,SV,Viola and Orchard Ave.-Treated
2012,6,15,Corning-1-Treated,1,2,3,0,77.03,34.86,9.3,67.56,SV,Barham and Samson-Treated
2012,6,15,Corning-2-Treated,2,0,2,0,77.03,34.86,9.3,67.56,SV,Dora and Marguerite-Treated
2012,6,15,Corning-3-Untreated,2,4,6,0,77.03,34.86,9.3,67.56,SV,East Corning-Untreated
2012,6,15,Corning-4-Treated,0,0,0,0,77.03,34.86,9.3,67.56,SV,Fig Lane and Houghton-Treated
2012,6,15,Orland-1-Untreated,3,1,4,0,73.83,46.71,4.9,72.53,SV,Glenn County Fairgrounds-Untreated
2012,6,15,Orland-5-Untreated,3,2,5,0,73.83,46.71,4.9,72.53,SV,North East Orland-Untreated
2012,6,15,Corning-5-Treated,12,7,19,0,77.03,34.86,9.3,67.56,SV,Northbound I-5 Rest Area-Treated
2012,6,15,Orland-6-Untreated,1,0,1,0,73.83,46.71,4.9,72.53,SV,Road 200 and Road C-Untreated
2012,6,15,Corning-7-Untreated,0,0,0,0,77.03,34.86,9.3,67.56,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,6,15,Orland-12-Untreated,1,0,1,0,73.83,46.71,4.9,72.53,SV,South East Orland-Untreated
2012,6,15,Corning-8-Treated,1,0,1,0,77.03,34.86,9.3,67.56,SV,Viola and Orchard Ave.-Treated
2012,6,21,Corning-1-Treated,0,0,0,0,79.46,39,8.63,70.27,SV,Barham and Samson-Treated
2012,6,21,Corning-2-Treated,1,2,3,0,79.46,39,8.63,70.27,SV,Dora and Marguerite-Treated
2012,6,21,Corning-3-Untreated,0,1,1,0,79.46,39,8.63,70.27,SV,East Corning-Untreated
2012,6,21,Corning-4-Treated,5,4,9,0,79.46,39,8.63,70.27,SV,Fig Lane and Houghton-Treated
2012,6,21,Orland-1-Untreated,0,1,1,0,76.09,50.29,4.39,76.21,SV,Glenn County Fairgrounds-Untreated
2012,6,21,Orland-5-Untreated,0,0,0,0,76.09,50.29,4.39,76.21,SV,North East Orland-Untreated
2012,6,21,Corning-5-Treated,6,2,8,0,79.46,39,8.63,70.27,SV,Northbound I-5 Rest Area-Treated
2012,6,21,Orland-6-Untreated,0,0,0,0,76.09,50.29,4.39,76.21,SV,Road 200 and Road C-Untreated
2012,6,21,Corning-7-Untreated,0,0,0,0,79.46,39,8.63,70.27,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,6,21,Orland-12-Untreated,2,0,2,0,76.09,50.29,4.39,76.21,SV,South East Orland-Untreated
2012,6,21,Corning-8-Treated,0,0,0,0,79.46,39,8.63,70.27,SV,Viola and Orchard Ave.-Treated
2012,6,29,Corning-1-Treated,2,1,3,0,66.93,54,6.71,67.64,SV,Barham and Samson-Treated
2012,6,29,Corning-2-Treated,2,2,4,0,66.93,54,6.71,67.64,SV,Dora and Marguerite-Treated
2012,6,29,Corning-3-Untreated,4,1,5,0,66.93,54,6.71,67.64,SV,East Corning-Untreated
2012,6,29,Corning-4-Treated,9,13,22,0,66.93,54,6.71,67.64,SV,Fig Lane and Houghton-Treated
2012,6,29,Orland-1-Untreated,0,2,2,0,66.47,54.86,4.19,73.47,SV,Glenn County Fairgrounds-Untreated
2012,6,29,Orland-5-Untreated,0,0,0,0,66.47,54.86,4.19,73.47,SV,North East Orland-Untreated
2012,6,29,Corning-5-Treated,0,0,0,0,66.93,54,6.71,67.64,SV,Northbound I-5 Rest Area-Treated
2012,6,29,Orland-6-Untreated,0,0,0,0,66.47,54.86,4.19,73.47,SV,Road 200 and Road C-Untreated
2012,6,29,Corning-7-Untreated,0,0,0,0,66.93,54,6.71,67.64,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,6,29,Orland-12-Untreated,0,0,0,0,66.47,54.86,4.19,73.47,SV,South East Orland-Untreated
2012,6,29,Corning-8-Treated,1,1,2,0,66.93,54,6.71,67.64,SV,Viola and Orchard Ave.-Treated
2012,7,6,Corning-1-Treated,0,0,0,0,75.49,56.86,5,71.09,SV,Barham and Samson-Treated
2012,7,6,Corning-2-Treated,0,0,0,0,75.49,56.86,5,71.09,SV,Dora and Marguerite-Treated
2012,7,6,Corning-3-Untreated,2,1,3,0,75.49,56.86,5,71.09,SV,East Corning-Untreated
2012,7,6,Corning-4-Treated,2,6,8,0,75.49,56.86,5,71.09,SV,Fig Lane and Houghton-Treated
2012,7,6,Orland-1-Untreated,0,0,0,0,72.47,68.71,3.16,77.74,SV,Glenn County Fairgrounds-Untreated
2012,7,6,Orland-5-Untreated,0,0,0,0,72.47,68.71,3.16,77.74,SV,North East Orland-Untreated
2012,7,6,Corning-5-Treated,0,0,0,0,75.49,56.86,5,71.09,SV,Northbound I-5 Rest Area-Treated
2012,7,6,Orland-6-Untreated,0,0,0,0,72.47,68.71,3.16,77.74,SV,Road 200 and Road C-Untreated
2012,7,6,Corning-7-Untreated,1,0,1,0,75.49,56.86,5,71.09,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,7,6,Orland-12-Untreated,1,0,1,0,72.47,68.71,3.16,77.74,SV,South East Orland-Untreated
2012,7,6,Corning-8-Treated,1,0,1,0,75.49,56.86,5,71.09,SV,Viola and Orchard Ave.-Treated
2012,7,13,Corning-1-Treated,0,0,0,0,79.01,49.57,4.24,72.93,SV,Barham and Samson-Treated
2012,7,13,Corning-2-Treated,0,0,0,0,79.01,49.57,4.24,72.93,SV,Dora and Marguerite-Treated
2012,7,13,Corning-3-Untreated,0,0,0,0,79.01,49.57,4.24,72.93,SV,East Corning-Untreated
2012,7,13,Corning-4-Treated,0,0,0,0,79.01,49.57,4.24,72.93,SV,Fig Lane and Houghton-Treated
2012,7,13,Orland-1-Untreated,0,0,0,0,76.14,62.86,2.27,79.84,SV,Glenn County Fairgrounds-Untreated
2012,7,13,Orland-5-Untreated,0,0,0,0,76.14,62.86,2.27,79.84,SV,North East Orland-Untreated
2012,7,13,Corning-5-Treated,0,0,0,0,79.01,49.57,4.24,72.93,SV,Northbound I-5 Rest Area-Treated
2012,7,13,Orland-6-Untreated,0,0,0,0,76.14,62.86,2.27,79.84,SV,Road 200 and Road C-Untreated
2012,7,13,Corning-7-Untreated,0,0,0,0,79.01,49.57,4.24,72.93,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,7,13,Orland-12-Untreated,0,0,0,0,76.14,62.86,2.27,79.84,SV,South East Orland-Untreated
2012,7,13,Corning-8-Treated,0,1,1,0,79.01,49.57,4.24,72.93,SV,Viola and Orchard Ave.-Treated
2012,7,20,Corning-1-Treated,0,0,0,0,71.29,59.14,5.91,72.53,SV,Barham and Samson-Treated
2012,7,20,Corning-2-Treated,0,0,0,0,71.29,59.14,5.91,72.53,SV,Dora and Marguerite-Treated
2012,7,20,Corning-3-Untreated,0,0,0,0,71.29,59.14,5.91,72.53,SV,East Corning-Untreated
2012,7,20,Corning-4-Treated,0,0,0,0,71.29,59.14,5.91,72.53,SV,Fig Lane and Houghton-Treated
2012,7,20,Orland-1-Untreated,0,0,0,0,68.7,68.57,3.5,76.51,SV,Glenn County Fairgrounds-Untreated
2012,7,20,Orland-5-Untreated,0,0,0,0,68.7,68.57,3.5,76.51,SV,North East Orland-Untreated
2012,7,20,Corning-5-Treated,0,0,0,0,71.29,59.14,5.91,72.53,SV,Northbound I-5 Rest Area-Treated
2012,7,20,Orland-6-Untreated,0,0,0,0,68.7,68.57,3.5,76.51,SV,Road 200 and Road C-Untreated
2012,7,20,Corning-7-Untreated,0,0,0,0,71.29,59.14,5.91,72.53,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,7,20,Orland-12-Untreated,0,0,0,0,68.7,68.57,3.5,76.51,SV,South East Orland-Untreated
2012,7,20,Corning-8-Treated,1,1,2,0,71.29,59.14,5.91,72.53,SV,Viola and Orchard Ave.-Treated
2012,7,27,Corning-1-Treated,0,0,0,0,78.07,42.14,5.04,73.56,SV,Barham and Samson-Treated
2012,7,27,Corning-2-Treated,1,1,2,0,78.07,42.14,5.04,73.56,SV,Dora and Marguerite-Treated
2012,7,27,Corning-3-Untreated,0,0,0,0,78.07,42.14,5.04,73.56,SV,East Corning-Untreated
2012,7,27,Corning-4-Treated,0,0,0,0,78.07,42.14,5.04,73.56,SV,Fig Lane and Houghton-Treated
2012,7,27,Orland-1-Untreated,0,0,0,0,73.89,62.86,2.64,77.39,SV,Glenn County Fairgrounds-Untreated
2012,7,27,Orland-5-Untreated,1,0,1,0,73.89,62.86,2.64,77.39,SV,North East Orland-Untreated
2012,7,27,Corning-5-Treated,0,0,0,0,78.07,42.14,5.04,73.56,SV,Northbound I-5 Rest Area-Treated
2012,7,27,Orland-6-Untreated,0,0,0,0,73.89,62.86,2.64,77.39,SV,Road 200 and Road C-Untreated
2012,7,27,Corning-7-Untreated,0,0,0,0,78.07,42.14,5.04,73.56,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,7,27,Orland-12-Untreated,0,0,0,0,73.89,62.86,2.64,77.39,SV,South East Orland-Untreated
2012,7,27,Corning-8-Treated,1,0,1,0,78.07,42.14,5.04,73.56,SV,Viola and Orchard Ave.-Treated
2012,8,3,Corning-1-Treated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Barham and Samson-Treated
2012,8,3,Corning-2-Treated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Dora and Marguerite-Treated
2012,8,3,Corning-3-Untreated,0,0,0,0,78.91,36.43,3.7,73.91,SV,East Corning-Untreated
2012,8,3,Corning-4-Treated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Fig Lane and Houghton-Treated
2012,8,3,Orland-1-Untreated,0,0,0,0,74.64,64.86,2.04,76.24,SV,Glenn County Fairgrounds-Untreated
2012,8,3,Orland-5-Untreated,0,0,0,0,74.64,64.86,2.04,76.24,SV,North East Orland-Untreated
2012,8,3,Corning-5-Treated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Northbound I-5 Rest Area-Treated
2012,8,3,Orland-6-Untreated,0,0,0,0,74.64,64.86,2.04,76.24,SV,Road 200 and Road C-Untreated
2012,8,3,Corning-7-Untreated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,8,3,Orland-12-Untreated,0,0,0,0,74.64,64.86,2.04,76.24,SV,South East Orland-Untreated
2012,8,3,Corning-8-Treated,0,0,0,0,78.91,36.43,3.7,73.91,SV,Viola and Orchard Ave.-Treated
2012,8,10,Corning-1-Treated,0,0,0,0,77.74,38,4.44,74.14,SV,Barham and Samson-Treated
2012,8,10,Corning-2-Treated,0,0,0,0,77.74,38,4.44,74.14,SV,Dora and Marguerite-Treated
2012,8,10,Corning-3-Untreated,0,0,0,0,77.74,38,4.44,74.14,SV,East Corning-Untreated
2012,8,10,Corning-4-Treated,0,0,0,0,77.74,38,4.44,74.14,SV,Fig Lane and Houghton-Treated
2012,8,10,Orland-1-Untreated,0,0,0,0,73.66,67,2.26,74.94,SV,Glenn County Fairgrounds-Untreated
2012,8,10,Orland-5-Untreated,0,0,0,0,73.66,67,2.26,74.94,SV,North East Orland-Untreated
2012,8,10,Corning-5-Treated,0,0,0,0,77.74,38,4.44,74.14,SV,Northbound I-5 Rest Area-Treated
2012,8,10,Orland-6-Untreated,0,0,0,0,73.66,67,2.26,74.94,SV,Road 200 and Road C-Untreated
2012,8,10,Corning-7-Untreated,0,0,0,0,77.74,38,4.44,74.14,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,8,10,Orland-12-Untreated,0,0,0,0,73.66,67,2.26,74.94,SV,South East Orland-Untreated
2012,8,10,Corning-8-Treated,0,0,0,0,77.74,38,4.44,74.14,SV,Viola and Orchard Ave.-Treated
2012,8,17,Corning-1-Treated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Barham and Samson-Treated
2012,8,17,Corning-2-Treated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Dora and Marguerite-Treated
2012,8,17,Corning-3-Untreated,0,0,0,0,81.94,32.86,3.87,74.81,SV,East Corning-Untreated
2012,8,17,Corning-4-Treated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Fig Lane and Houghton-Treated
2012,8,17,Orland-1-Untreated,0,0,0,0,78.43,62.57,2.1,77.66,SV,Glenn County Fairgrounds-Untreated
2012,8,17,Orland-5-Untreated,0,0,0,0,78.43,62.57,2.1,77.66,SV,North East Orland-Untreated
2012,8,17,Corning-5-Treated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Northbound I-5 Rest Area-Treated
2012,8,17,Orland-6-Untreated,0,0,0,0,78.43,62.57,2.1,77.66,SV,Road 200 and Road C-Untreated
2012,8,17,Corning-7-Untreated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,8,17,Orland-12-Untreated,0,0,0,0,78.43,62.57,2.1,77.66,SV,South East Orland-Untreated
2012,8,17,Corning-8-Treated,0,0,0,0,81.94,32.86,3.87,74.81,SV,Viola and Orchard Ave.-Treated
2012,8,23,Corning-1-Treated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Barham and Samson-Treated
2012,8,23,Corning-2-Treated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Dora and Marguerite-Treated
2012,8,23,Corning-3-Untreated,0,0,0,0,77.14,44.29,4.03,74.89,SV,East Corning-Untreated
2012,8,23,Corning-4-Treated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Fig Lane and Houghton-Treated
2012,8,23,Orland-1-Untreated,0,1,1,0,73.26,68.57,2.33,79.16,SV,Glenn County Fairgrounds-Untreated
2012,8,23,Orland-5-Untreated,0,0,0,0,73.26,68.57,2.33,79.16,SV,North East Orland-Untreated
2012,8,23,Corning-5-Treated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Northbound I-5 Rest Area-Treated
2012,8,23,Orland-6-Untreated,0,0,0,0,73.26,68.57,2.33,79.16,SV,Road 200 and Road C-Untreated
2012,8,23,Corning-7-Untreated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,8,23,Orland-12-Untreated,0,0,0,0,73.26,68.57,2.33,79.16,SV,South East Orland-Untreated
2012,8,23,Corning-8-Treated,0,0,0,0,77.14,44.29,4.03,74.89,SV,Viola and Orchard Ave.-Treated
2012,8,31,Corning-1-Treated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Barham and Samson-Treated
2012,8,31,Corning-2-Treated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Dora and Marguerite-Treated
2012,8,31,Corning-4-Treated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Fig Lane and Houghton-Treated
2012,8,31,Orland-1-Untreated,0,0,0,0,67.69,61.14,2.79,74.3,SV,Glenn County Fairgrounds-Untreated
2012,8,31,Orland-5-Untreated,0,0,0,0,67.69,61.14,2.79,74.3,SV,North East Orland-Untreated
2012,8,31,Corning-5-Treated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Northbound I-5 Rest Area-Treated
2012,8,31,Orland-6-Untreated,0,0,0,0,67.69,61.14,2.79,74.3,SV,Road 200 and Road C-Untreated
2012,8,31,Corning-7-Untreated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,8,31,Orland-12-Untreated,0,0,0,0,67.69,61.14,2.79,74.3,SV,South East Orland-Untreated
2012,8,31,Corning-8-Treated,0,0,0,0,71.27,42.71,4.7,71.64,SV,Viola and Orchard Ave.-Treated
2012,9,6,Corning-1-Treated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Barham and Samson-Treated
2012,9,6,Corning-2-Treated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Dora and Marguerite-Treated
2012,9,6,Corning-4-Treated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Fig Lane and Houghton-Treated
2012,9,6,Orland-1-Untreated,0,0,0,0,67.96,64.43,2.31,72.06,SV,Glenn County Fairgrounds-Untreated
2012,9,6,Orland-5-Untreated,0,0,0,0,67.96,64.43,2.31,72.06,SV,North East Orland-Untreated
2012,9,6,Corning-5-Treated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Northbound I-5 Rest Area-Treated
2012,9,6,Orland-6-Untreated,0,0,0,0,67.96,64.43,2.31,72.06,SV,Road 200 and Road C-Untreated
2012,9,6,Corning-7-Untreated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,9,6,Orland-12-Untreated,0,1,1,0,67.96,64.43,2.31,72.06,SV,South East Orland-Untreated
2012,9,6,Corning-8-Treated,0,0,0,0,70.74,49.57,4.16,70.1,SV,Viola and Orchard Ave.-Treated
2012,9,13,Corning-1-Treated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Barham and Samson-Treated
2012,9,13,Corning-2-Treated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Dora and Marguerite-Treated
2012,9,13,Corning-4-Treated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Fig Lane and Houghton-Treated
2012,9,13,Orland-1-Untreated,0,0,0,0,69.43,64.57,2.09,71.57,SV,Glenn County Fairgrounds-Untreated
2012,9,13,Orland-5-Untreated,0,0,0,0,69.43,64.57,2.09,71.57,SV,North East Orland-Untreated
2012,9,13,Corning-5-Treated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Northbound I-5 Rest Area-Treated
2012,9,13,Orland-6-Untreated,0,0,0,0,69.43,64.57,2.09,71.57,SV,Road 200 and Road C-Untreated
2012,9,13,Corning-7-Untreated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,9,13,Orland-12-Untreated,0,0,0,0,69.43,64.57,2.09,71.57,SV,South East Orland-Untreated
2012,9,13,Corning-8-Treated,0,0,0,0,72.74,45.43,3.56,70.16,SV,Viola and Orchard Ave.-Treated
2012,9,22,Corning-1-Treated,0,0,0,0,71.19,48,3.56,68.9,SV,Barham and Samson-Treated
2012,9,22,Corning-2-Treated,0,0,0,0,71.19,48,3.56,68.9,SV,Dora and Marguerite-Treated
2012,9,22,Corning-4-Treated,0,0,0,0,71.19,48,3.56,68.9,SV,Fig Lane and Houghton-Treated
2012,9,22,Orland-1-Untreated,0,0,0,0,67.96,65.43,2,69.4,SV,Glenn County Fairgrounds-Untreated
2012,9,22,Orland-5-Untreated,0,0,0,0,67.96,65.43,2,69.4,SV,North East Orland-Untreated
2012,9,22,Corning-5-Treated,0,0,0,0,71.19,48,3.56,68.9,SV,Northbound I-5 Rest Area-Treated
2012,9,22,Orland-6-Untreated,0,0,0,0,67.96,65.43,2,69.4,SV,Road 200 and Road C-Untreated
2012,9,22,Corning-7-Untreated,0,0,0,0,71.19,48,3.56,68.9,SV,Sac. River - Garneir and Ferry Rd.-Untreated
2012,9,22,Orland-12-Untreated,0,0,0,0,67.96,65.43,2,69.4,SV,South East Orland-Untreated
2012,9,22,Corning-8-Treated,0,0,0,0,71.19,48,3.56,68.9,SV,Viola and Orchard Ave.-Treated
2012,9,27,Corning-1-Treated,0,0,0,0,71.89,46.43,3.74,68.74,SV,Barham and Samson-Treated
2012,9,27,Corning-2-Treated,0,0,0,0,71.89,46.43,3.74,68.74,SV,Dora and Marguerite-Treated
2012,9,27,Corning-4-Treated,0,0,0,0,71.89,46.43,3.74,68.74,SV,Fig Lane and Houghton-Treated
2012,9,27,Orland-1-Untreated,0,0,0,0,68.54,64.86,2.03,70.43,SV,Glenn County Fairgrounds-Untreated
2012,9,27,Orland-5-Untreated,0,0,0,0,68.54,64.86,2.03,70.43,SV,North East Orland-Untreated
2012,9,27,Corning-5-Treated,0,0,0,0,71.89,46.43,3.74,68.74,SV,Northbound I-5 Rest Area-Treated
2012,9,27,Orland-6-Untreated,0,0,0,0,68.54,64.86,2.03,70.43,SV,Road 200 and Road C-Untreated
2012,9,27,Corning-7-Untreated,0,0,0,0,71.89,46.43,3.74,68.74,SV,Sac. River - Garneir and Ferry Rd.-Untreated
